3,Page URL,Date,Location,Title of Addressee,First Name of Addressee,Last Name of Addressee,Weight,Paid, Amount Due,Notes,Transcriber's Notes
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,Boston,,Saml.,"McCall, Jr.",28:16,,12/,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,Boston,,,Chas. Willing & Co.,35:16,Y,14/4,not paid,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,Boston,,Robt. & Amos,Strettell,56:16,Y,1:3:8,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,Boston,,Saml.,House,182:16:00,Y,3:16:2,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,Boston,,Saml.,Smith,,Y,Free,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,R. Island,,Jos.,Shippen,7,Y,2/4,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,R. Island,,Thos.,Rutter,7,Y,2/4,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,R. Island,,Robt.,Feke,7,Y,2/4,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,R. Island,,Abel,James,14,Y,5/10,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,Capt.,Jno.,Smith,3,,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,,Camphire,3,,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Jno.,Yeats,3,Y,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Saml.,"McCall, Sr.",3,Y,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Wm.,Bradford,3,Y,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Edwd.,Hicks,3,Y,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Christopher,Saur,3,Y,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,Mrs.,,Hall,3,,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Catherine,Shannon,3,Y,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Wm.,Child,3,Y,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Chas. & Alexr.,Stedman,3,Y,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Edwd.,Hicks,3,Y,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Jno.,Pole,3,Y,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,Capt.,Jas.,Moore,3,,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Ashor,Mott,3,Y,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Reese,Meredith,3,Y,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Jane,Chapman,3,,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,Capt.,,Ross,3,,1/3,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Jno.,"Fisher, Jr.",6,Y,2/6,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Peter,Brunholtz,6,Y,2/6,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Jno.,Durborow,6,Y,2/6,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Geo.,Gibson,6,,2/6,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Leonard,Melchior,6,,2/6,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Benjn.,"Bagnell, Jr.",7,Y,2/11,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Saml.,Smith,14,Y,5/10,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Jas.,Byard,24,,,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Matthias,Bush,3:16,Y,1/7,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Saml.,Sanson,3:16,Y,1/7,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Danl.,Benezet,3:16,Y,1/7,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Danl.,Benezet,3:16,Y,1/7,Do.,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Jno.,Armitt,3:16,Y,1/7,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Danl.,Roberdeau,3:16,Y,1/7,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Wm.,Logan,3:16,Y,1/7,,
187,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-187,4/11/1750,NYork,,Chas.,Willing,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Jno.,Kinsey,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Wm.,Attwood,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Wm.,Attwood,3:16,Y,1/7,Do.,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Glover,Hunt,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Jas.,Benezet,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Jas.,Benezet,3:16,Y,1/7,Do.,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Philip,Benezet,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Abrm.,Masson,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Wm.,Humphreys,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Jas.,Milne,3:16,,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Geo.,Smith,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Saml.,Hazard,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Christopher,Groves,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Christopher,Groves,3:16,Y,1/7,Do.,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,,Levy & Franks,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,,Levy & Franks,3:16,Y,1/7,Do.,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Henry,Harrison,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Edwd.,Shippen,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Jos.,Jordan,3:16,,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Robt.,Moore,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Chas.,Meredith,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Francis,Richardson,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Isaac,Jones,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Jno.,Bell,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Wm.,Edgell,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Jno.,Fisher,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Saml.,Smith,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Jas.,Pemberton,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Jas.,Burd,3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Saml.,"McCall, Sr.",3:16,Y,1/7,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Saml.,"McCall, Sr.",3:16,Y,1/7,Do.,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Wm.,Jevon,6:16,Y,2/10,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Wm.,Allen,6:16,Y,2/10,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Jno.,Kidd,6:16,Y,2/10,not paid,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Jos.,Turner,6:16,Y,2/10,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Jas.,Sackett,6:16,Y,2/10,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Thos.,Lawrence,6:16,Y,2/10,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,,Fisher & Hussell,6:16,Y,2/10,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Alexr.,Barclay,6:16,Y,2/10,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Reese,Meredith,6:16,Y,2/10,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Saml.,Hassell,6:16,Y,2/10,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Saml.,Neave,6:16,Y,2/10,not paid,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Wm. & David,McIlvaine,6:16,Y,2/10,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,,Allen & Turner,9:16,Y,4/1,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Isaac,Greenleafee,9:16,Y,4/1,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,,Cuzzins & Smyter,9:16,Y,4/1,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Jeremiah,Warder,9:16,Y,4/1,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Saml.,Sansom,9:16,Y,4/1,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Wm. & David,McIlvaine,12:16,Y,5/4,,
188,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-188,4/11/1750,NYork,,Saml.,Neave,15,Y,6/7,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Isaac,Griffitts,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Edwd.,Shippen,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Saml.,Ferguson,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Jno.,Mifflin,7,Y,2/11,Do.,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Jno.,Mifflin,7,Y,2/11,Do.,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Jno.,Mifflin,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Danl.,Mackay,7,,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Wm.,Child,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Geo.,McCall,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Benjn.,Bagnall,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Chas.,Willing,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Saml.,"McCall, Sr.",7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Jno.,Sober,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Saml.,Smith,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Geo.,Mifflin,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Saml.,Hazard,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,,Levy & Franks,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Wm.,Vanderspiegel,14,Y,5/10,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Wm.,Rogers,14,Y,5/10,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Boston,,Jas.,Burd,,Y,Free,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Rhode Island,,Chas.,Jones,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Rhode Island,,Atwood,Shutes,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,Rhode Island,,,Smith & James,7,Y,2/11,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Peter,Knolton,3,Y,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,Capt.,Jos.,Wilson,3,Y,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Wm.,Vanderspiegel,3,Y,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Jas.,Stevenson,3,,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Josa.,Mulock,3,Y,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Jas.,Benezet,3,Y,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Walter,Shee,3,Y,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Saml.,Hazard,3,Y,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Saml.,Hazard,3,Y,1/3,Do.,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Jno.,Wilcocks,3,Y,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Wm.,Woodside,3,,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,,Brockden,3,Y,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Edwd.,Hicks,3,Y,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Saml.,Spofferth,3,Y,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Wm.,Allen,3,Y,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Wm.,Biddle,3,Y,1/3,,
189,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-189,4/18/1750,New York,,Jno.,Durborow,3,Y,1/3,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,,Thos. & Danl.,Moore,3,Y,1/3,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,,Saml.,Perry,3,Y,1/3,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,,Jas.,Trotter,3.16,Y,1/7,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,,Saml.,"McCall, Sr.",3.16,Y,1/7,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,,Lidia,Bell,3.16,Y,1/7,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,,Robt.,Greenway,3.16,Y,1/7,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,Capt.,Thos,Philips,6,Y,2/6,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,,Roddeg,Coningham,6,Y,2/6,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,,Jno.,Johnson,6:16,,2/10,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,,Robt.,Greenway,6:16,Y,2/10,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,,Jno.,Codman,7,,2/4,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,,David,Stout,12,Y,5/,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,,Jane,Dugdale,,Y,Free,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,,Jno.,Mifflin,,Y,Free,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/18/1750,New York,,Jane,Albertson,,Y,Free,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Annapolis,,Francis,Trimble,3,Y,1:3,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Annapolis,,Geo.,Smith,3,,1:3,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Annapolis,,James,Mackay,3,Y,1:3,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Annapolis,Capt.,Wm.,Blair,3,Y,1:3,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Annapolis,,Content,Nicholson,3,,1:3,not for her,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Annapolis,,John,Yeah,3,Y,1:3,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Annapolis,,Robt.,Greenway,3,Y,1:3,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Annapolis,,Wm.,Moore,3,Y,1:3,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Annapolis,,Jno.,Kinsey,,Y,Paid,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Annapolis,,Jno.,Richardson Esq.,6,Y,2:6,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Annapolis,,James,White,6,,2:6,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Newport,,Geo.,Spencer,4,,1:8,forword to Ney,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Newport,,Rick,Hill,4,Y,1:8,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Newport,,David,Martin,4,,1:8,forword to Trenton,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Newport,,Caspar,Wister,8,Y,3:4,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,Newport,,Thos. & Danl.,Forbes,8,,3:8,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,York Town,,Arthur,Blake,5,Y,2:1,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,York Town,,Arthur,Blake,5,Y,2:1,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,York Town,,Arthur,Blake,5,Y,2:1,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,York Town,,Wm.,Allen,10,Y,4:2,3:9 paid,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,WmsBurgh,Capt.,S.,Palmer,5,Y,2:1,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,WmsBurgh,Revd. Mr.,Jno.,Rogers,5,Y,2:1,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,WmsBurgh,,Alexr.,Bruce,5,,2:1,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,WmsBurgh,,Robt.,Greenway,5,Y,2:1,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,WmsBurgh,,Reynold,Howel,10,Y,4:2,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,WmsBurgh,,Jno.,Nelson,5,Y,2:1,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,WmsBurgh,,Wm.,Humpries,5,Y,2:1,,
190,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-190,4/20/1750,WmsBurgh,,Wm.,Humpries,5,Y,2:1,Do.,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,Saml.,Hazard,7,Y,2/11,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,Saml.,"McCall, Sr.",7,Y,2/11,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,,Pole & Howell,7,Y,2/11,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,Jno.,Mifflin,7,Y,2/11,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,Wm.,Vanderspiegel,7,Y,2/11,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,Jos.,Richardson,7,Y,2/11,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,Saml.,Smith,7,Y,2/11,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,Saml.,Smith,7,Y,2/11,Do.,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,Isaac,Griffitts,7,Y,2/11,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,Israel,Pemberton Jr.,7,Y,2/11,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,Danl.,Mackay,7,Y,2/11,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,,Levy & Franks,14,Y,5/10,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,Jno.,Mifflin,14,Y,5/10,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,Jas.,Pemberton,21,Y,8/9,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,Thos.,Crosse,,Y,Paid,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Boston,,Jas.,Burd,,Y,Free,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Rhode Island,,Jno.,Pole,7,Y,2/11,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,Rhode Island,,Andw.,Reed,,Y,,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,New York,,Edwd.,Dowers,3,Y,1/3,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,New York,,Jno.,Kinsey,3,Y,1/3,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,New York,,Wm.,Vanderspiegel,3,Y,1/3,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,New York,,Joshua,Mulock,3,Y,1/3,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,New York,,Peter,Sonmans,3,Y,1/3,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,New York,,Ann,Green,3,,1/3,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,New York,,Peter,Knolton,3,Y,1/3,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,New York,,Judy,Chester,3,Y,1/3,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,New York,,Peter,Bard,3,Y,1/3,,
191,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-191,4/25/1750,New York,,Jno.,Correy,3,Y,1/3,,
